"SHA1(sms_receive_source_phone)";"sms_receive_operator";"FROM_UNIXTIME(sms_receive_date)";"sms_receive_body"
"6aef98396b829c3128cff5b9206d924f6a2edb7d";"1";"2017-04-05 10:57:13";"Start r"
"a11a3372b4e422e60222b9f738c28fe2fdf3b3ed";"1";"2017-04-05 10:57:13";"Stop"
"e35174c693b5abc69cb5526ca32bda40d9b3f0d4";"1";"2017-04-05 10:57:17";"Stop"
"b413bd5f17179a48d5b53b990b8bba2a5266220d";"2";"2017-04-05 10:57:18";"START G"
"2819b42e24a9335af4204ea82e039f418547eb62";"2";"2017-04-05 10:57:18";"Start M"
"41cb250113ac77fd2a6c471bfab6c312349fc589";"1";"2017-04-05 10:57:20";"Stop"
"9f7cbb25bab5da672fbc2dedd5f8e0e32bc61b60";"3";"2017-04-05 10:57:28";"START G"
"bf505a43ead77fbabaa875b4eb7d942d67ce7536";"1";"2017-04-05 10:57:29";"STOP"
"79dfc3ff93e10f49ec5ceb61588c4557890e1f54";"3";"2017-04-05 10:57:32";"Stop"
"9022688eda1619bd1b4fe17fd35c3423e853ab05";"1";"2017-04-05 10:57:34";"STOP"
"268c34b92e2b989ee1e0435c0aced6eca9643661";"1";"2017-04-05 10:57:35";"START Z"
"da52f33448beadc9ad89e4947a59a3fcb41541a7";"1";"2017-04-05 10:57:37";"Stop"
"92c3259fc731382c0c7bb8700315c28927b6e869";"2";"2017-04-05 10:57:38";"Stop"
"683bc2b64870e799c98ff2a7bfdab21896cad56e";"3";"2017-04-05 10:57:41";"Start Z"
"d78a7995ecdcc7a2cf704540edc1726452b22be6";"3";"2017-04-05 10:57:46";"Start Z"
"3ac3ed49ffde61121a79b24d7dbcef80973ed194";"1";"2017-04-05 10:57:46";"Start g"
"8cb23d6e1f681f0baf40dbb23241305895a1ad46";"3";"2017-04-05 10:57:51";"Stop"
"d4f3fb25e4ccfe741a3f6739c6347538719d77cd";"2";"2017-04-05 10:58:00";"Start M"
"11f39b6019fdc4c981d56d3225baeec4d0b01fe0";"1";"2017-04-05 10:58:03";"Start R"
"0e2c9dd220b98e1b35d8bc9c90963717ad4f873d";"2";"2017-04-05 10:58:08";"STOP"
"4ca004f63c58bfd7d28527a0513339c29f2fa608";"3";"2017-04-05 10:58:10";"Stop"
"097d4f0829ae1a03c7bc54e0b2c34039627dc865";"1";"2017-04-05 10:58:12";"Start G"
"3ec8e4070dac43e42fb396c8a280837520a3f5bf";"3";"2017-04-05 10:58:20";"Stop"
"d27c3081daa26d7226389ee6cceeab89375a5a4f";"1";"2017-04-05 10:58:30";"Stop"
"75186da22c8d8e58db55258686343611e6f5df8c";"2";"2017-04-05 10:58:53";"Start G"
"ec2f1a015fc98f6ea20e66f573ace88dbca8c5fa";"1";"2017-04-05 10:58:57";"Start G"
"a05e7b5194894efb3e8277d351a204a1a9e0ba2c";"3";"2017-04-05 10:58:57";"Start Z"
"6128c61c6476fc1e434f67a26a78f3d8c63ea914";"1";"2017-04-05 10:58:57";"Stop"
"48026c07d0caa741fd8140e84967f73de57b38f0";"3";"2017-04-05 10:59:01";"STOP"
"64b0fc912e273b0180181855a3e87d225c07e7ba";"2";"2017-04-05 10:59:08";"Start M"
"3fb3f55b3bbc3e0f8b2dcb13a803fd6b40b40cc5";"3";"2017-04-05 10:59:11";"Start z"
"74e8aad985a637929440f5886a67658b31b2aa1e";"3";"2017-04-05 10:59:11";"START G"
"65797c3c0bed5ec97b295c4bc3b4930572b88a92";"2";"2017-04-05 10:59:14";"START G "
"41c60c3e7d6f02a72aa08a3199fddd1a0caaf35d";"1";"2017-04-05 10:59:34";"START R"
"d65475667f0a5649c6c14d7c91d9d83ead584a35";"2";"2017-04-05 10:59:38";"Stop"
"d32b19db1b150625ed12ec5de86176fa41df0732";"1";"2017-04-05 10:59:40";"Stop"
"0e7c9ddee30a7452a8f7e1f183ffbaa476b406bc";"3";"2017-04-05 10:59:44";"Start z"
"37923231e8869c9c9707f2c3481e16570fed742b";"3";"2017-04-05 10:59:44";"Start Z"
"2f31c77bee103d82bc87b830667a16bb1392b4cb";"1";"2017-04-05 10:59:48";"Start Z"
"9373510d363d4f0ae07ae046a20c7b0672401c46";"3";"2017-04-05 11:00:00";"START R"
"f1ba724df9d057d9608b38359ef5f9e5b4d0f1fe";"1";"2017-04-05 11:00:10";"Start z"
"76d58c95544f0c701d4a70f091bc49af409076ed";"3";"2017-04-05 11:00:11";"Start Z"
"22948131f3113c7c805fa4ed37ec883db9e13935";"1";"2017-04-05 11:00:23";"START M"
"29179412fa835f148248ff1e325beef637bc5e14";"1";"2017-04-05 11:00:30";"Stop"
"16e494161fa510c1f3ce01b842047d06861d5c3a";"1";"2017-04-05 11:00:30";"Start Z"
"32e8cb636d5490b8873d91a4370034805b52c633";"2";"2017-04-05 11:00:35";"Stop"
"724365e74d825e24c3cedf042bf07039a5b447f0";"3";"2017-04-05 11:00:47";"Stop"
"59272b0b09cf28aa9bc8619a05fddae629fc6eff";"2";"2017-04-05 11:00:54";"START G"
"9835d0f5de2eb3e9c2d28386fba7b93628b8f656";"3";"2017-04-05 11:00:54";"Stop"
"e0b49fca69b003e7607ffc33fea138e5562cb90c";"2";"2017-04-05 11:00:54";"Start G"
"ae32efff9c1cd3f3b3f493d8c0e23e6ff236f356";"2";"2017-04-05 11:00:54";"Start R"
"1cd52737350e47dbead7efdf35aad4a29bf5f895";"2";"2017-04-05 11:00:54";"START R"
"9785bdee3f320e807eaba464a75607667f3907b2";"2";"2017-04-05 11:00:58";"START R"
"3c9178ee8c4581a03b860de21b2c8f5312df075b";"2";"2017-04-05 11:00:58";"Stop"
"46bbcf4a589966c273157716ef8af8a5fa1fa6db";"1";"2017-04-05 11:01:02";"STOP"
"d32b19db1b150625ed12ec5de86176fa41df0732";"1";"2017-04-05 11:01:07";"Start r"
"32e8cb636d5490b8873d91a4370034805b52c633";"2";"2017-04-05 11:01:10";"Start r"
"d3124b7ad391ab7e224fa3cce27703eb76e791a6";"3";"2017-04-05 11:01:15";"Start Z "
"2d38a7910161008aac4175bef9ae8eeaa1d1ae5a";"2";"2017-04-05 11:01:19";"Stop"
"0a4ea253d5fcbe1951145d3eb2fbbfe2a28cfd41";"1";"2017-04-05 11:01:47";"Start G"
"a3e68c45c652c96ab8297470c7fb57656fad8b6f";"2";"2017-04-05 11:01:49";"Stop"
"b4aa360d60958e8f1dc7b82295150c1071be5b33";"2";"2017-04-05 11:01:49";"Start G"
"a1d8b7ae27188c6b46500445a386f8e3ccbdeefc";"2";"2017-04-05 11:01:59";"Stop"
"14298a5510633ea004022dbce6f0833b5af5adca";"3";"2017-04-05 11:02:06";"Start R"
"868fb0fc49569499b2726160556e0f6a3775107f";"2";"2017-04-05 11:02:09";"STOP"
"f1c2bf045be79a0c302caba2d38eb63b5df35fd2";"3";"2017-04-05 11:02:18";"Start G"
"6ab5ceb2add541ae3c9543bf2fdc1d4440c16198";"1";"2017-04-05 11:02:27";"START R"
"fa644090e7f0c5b93ec5eac76f1a9a453b5aeae5";"1";"2017-04-05 11:02:31";"Start R"
"10695bc760cd403145e9aefdacc38dd4e8b60ceb";"1";"2017-04-05 11:02:35";"Stop"
"614bd804f53984bc0912f529b8ba0cc1f9aab985";"1";"2017-04-05 11:02:44";"Start G "
"12e1b3debb9136e5677664dbd6bf067a819f9beb";"1";"2017-04-05 11:02:48";"Stop"
"1a3c8ae2940240afc3180ef4965935e885eb314b";"2";"2017-04-05 11:03:10";"Start m"
"7ae0b48fee8a2dd5ede3e2bb9da31e23feac10fc";"1";"2017-04-05 11:03:12";"Stop"
"ddc1becb9d8821a719db8289d3ffde6b24472a55";"3";"2017-04-05 11:03:18";"Stop"
"670933578ba5e014fe1f737a9af8fefe8f3c0b4e";"2";"2017-04-05 11:03:19";"Stop"
"1cb087ed8fb0b830571f9060386e602f113a327c";"2";"2017-04-05 11:03:19";"Start zalioji"
"4279f6c1aff4bdb23df0571b732f354a2e1f6a8f";"2";"2017-04-05 11:03:24";"Start G"
"ad19df2ef8950ac27bf5f3f4e12d1f4c8afe4f08";"1";"2017-04-05 11:03:28";"STOP"
"3ec8e4070dac43e42fb396c8a280837520a3f5bf";"3";"2017-04-05 11:03:28";"Start g"
"7209365e32a1e9529a1649da1d2cf362d61b5639";"2";"2017-04-05 11:03:34";"Start z"
"f5ccd175f740e7a82bbad4ebd13c5f6ebe5a1795";"3";"2017-04-05 11:03:47";"Stop"
"300ca6da1caaaeae680e0eb7e59dca67b232e3f3";"1";"2017-04-05 11:03:48";"Stop"
"366ef75c159620bb22cba347b60ab426d0b62878";"1";"2017-04-05 11:03:56";"Start Z"
"342e256cf1e6dd9d5f590eb50131a05d2126125d";"2";"2017-04-05 11:03:59";"Stop"
"8368d709204b2af140c2f6b2889c90b78e5bd612";"3";"2017-04-05 11:04:01";"Start z"
"c8245add1f7f1237692186158d641963d75542f4";"3";"2017-04-05 11:04:05";"Stop"
"87e509607ee7595c0ad13e40e33281c9d523a90d";"3";"2017-04-05 11:04:08";"START R "
"e821c6e2fc2e43707994833268b1dbefbd0680d2";"3";"2017-04-05 11:04:11";"Start G "
"44b965e297bccbbf49744069788d83d50e38449a";"1";"2017-04-05 11:04:12";"Start z"
"ab0793d0108f79a0bbf1cba4cc1dcbbcc61cdc99";"3";"2017-04-05 11:04:13";"Start r"
"74e8aad985a637929440f5886a67658b31b2aa1e";"3";"2017-04-05 11:04:14";"START G"
"759b2111feba5d07359c41881a25b8e07dd0e1b1";"3";"2017-04-05 11:04:15";"STOP"
"5facebbb3c13028167e7c000b252c60e50e7c81a";"2";"2017-04-05 11:04:19";"Start M 1 PV"
"91309098fc3c383d6b3c47572c8f586dd4d5d323";"1";"2017-04-05 11:04:26";"Stop"
"569241073a72bdf471481c4e25832fe01a39bf04";"2";"2017-04-05 11:04:31";"Start G"
"1920e805c134f1682468db9b5fbec4ed260f0e13";"3";"2017-04-05 11:04:33";"STOP"
"da84b2568d4ca020b043c785d3b3d105e8c67e6f";"1";"2017-04-05 11:04:35";"START G"
"343d3112ccafe99c2c873138eab73019241cafbb";"2";"2017-04-05 11:04:39";"Start g"
"08cd5caf93f2d3230b3f9133bcbf4ed32d13d65d";"1";"2017-04-05 11:04:39";"Start Z"
"8762ec456639eb8ee8ded720e499b74af1d46041";"3";"2017-04-05 11:04:41";"Stop"
"4035ea92cda88896a8a3218e7040d92b40ac1dc9";"3";"2017-04-05 11:04:45";"stop"
"10cb36b9ccc63849b28ba07abb0a1edab4a9cd6f";"1";"2017-04-05 11:04:47";"Stop"
"15caffb832421b18ae244b9693813b17acab76cd";"3";"2017-04-05 11:04:47";"Stop"
"111b3766a77f29b97020996a90bdaf2040ad51ec";"3";"2017-04-05 11:04:54";"Stop"
"3b4d142a92392a2861be9bff22d138211a7c1083";"1";"2017-04-05 11:05:04";"Stop"
"96102a399d412fb633edccc7d8de86635aae72a9";"3";"2017-04-05 11:05:05";"Stop"
"195d8c85613ebabe56edbc78eeccbf0d5906dbe1";"2";"2017-04-05 11:05:10";"Start G"
"681fe707e17f817074896366f7722b1bd639ebfd";"3";"2017-04-05 11:05:29";"START R"
"e2c8f83dd1b199fe2e59942653c529086e577c84";"1";"2017-04-05 11:05:35";"Stop"
"5857ebb79dfa88bf966c450099e825fad83865b1";"1";"2017-04-05 11:05:42";"Start G"
"db15949cdb018b060d78ab897b8a83cd08b9e495";"1";"2017-04-05 11:05:43";"Start z"
"4ffe140d97edc1df010cb30ed011c2640ffbb986";"1";"2017-04-05 11:05:45";"Start g"
"bc658385b15b2d41b457630792dce05e7a866bcd";"3";"2017-04-05 11:06:01";"Start r"
"35863965fbac1e060e8660d564dea0f761986cf4";"2";"2017-04-05 11:06:04";"Stop"
"db12f473d6ab8cc7884a8da49f6788434393e93b";"1";"2017-04-05 11:06:11";"START R"
"38d912bbadf9a7dbab1f03256196b2569d125dc3";"2";"2017-04-05 11:06:14";"Stop"
"f6729e2a068ce80b2aeb54fc4ed7c4bf992810b6";"3";"2017-04-05 11:06:27";"Start g "
"e5928aa3fcb60fe73ef6b6db34b9f3d00929026e";"2";"2017-04-05 11:06:29";"STOP"
"78c9ed59ca5694a0f02b61ac45b57a86b224b361";"1";"2017-04-05 11:06:52";"Start m"
"5f1c6422f04aa56396b811da02ebf673c78f0ab2";"3";"2017-04-05 11:06:52";"start m"
"29d48a4d9e70e6c2ff3f527ab1d2f59dbfa5bd24";"2";"2017-04-05 11:06:54";"Stop"
"50c1148823df3e167627719be3d1db2d0eb2035e";"2";"2017-04-05 11:07:00";"START R"
"2091341e802cd12a3640adf42d6012e66834ed36";"1";"2017-04-05 11:07:04";"Stop"
"611839fa45b9f6670d1d4aa9ea55fd68acda73b8";"1";"2017-04-05 11:07:17";"Stop"
"e4a7ae8f226b35c988e6705faae5f282d160525f";"2";"2017-04-05 11:07:21";"Start G"
"a5ffd5ba46d42b8c639dd4045923e6aaef16c02b";"1";"2017-04-05 11:07:25";"Start g"
"72a585870c11c37a4c3981dd88b529e2b49b869d";"1";"2017-04-05 11:07:30";"Stop"
"d101707e94926ae723fd0a85c3d537643be63d87";"1";"2017-04-05 11:07:31";"Start R"
"2e6a953b01fd83898709b76059edcbeaf6f74b6b";"2";"2017-04-05 11:07:40";"Start Z"
"ef57925386a3d3b902737e1c9b2c8b3831b5d0d2";"3";"2017-04-05 11:07:41";"Stop"
"cc18708525f0c26b6b414a33ecb25fc7f60f57ce";"3";"2017-04-05 11:07:41";"START"
"b6748df166394a360b3d6e82cd92a962aa4b86a7";"2";"2017-04-05 11:07:44";"stop"
"49788e14b66e98fd3074fae7fb4fe526643dea80";"2";"2017-04-05 11:07:54";"Start  G  "
"57bd82a51d04775b5bf68d7291029c2a83ce2e13";"1";"2017-04-05 11:08:02";"Start R"
"6e74a706c36673c76fa3587da00d6bd138dae5da";"3";"2017-04-05 11:08:11";"Start G"
"0e001ee0b1913decff5ab6cb3bbedc6f54161fd2";"1";"2017-04-05 11:08:13";"STOP"
"93bb5ec05f0bee2dac8d6db6b1b553e53aa936d4";"1";"2017-04-05 11:08:14";"stop"
"ea173bc98d5a712c36d325b23ea54ef25c650326";"2";"2017-04-05 11:08:15";"Start  G "
"41cb250113ac77fd2a6c471bfab6c312349fc589";"1";"2017-04-05 11:08:19";"Start G"
"af24e7acffd23430b519ca04b7bca9ae0d4e24d7";"1";"2017-04-05 11:08:24";"Start M"
"297d6cdb261db23ce1b97ccaaec561f7b748fc78";"2";"2017-04-05 11:08:25";"Start Z"
"9022688eda1619bd1b4fe17fd35c3423e853ab05";"1";"2017-04-05 11:08:26";"START Z VN CN"
"46fd3d19664825aa4260579f4d6b64109d11c179";"1";"2017-04-05 11:08:31";"STAR G "
"c46a1760b80b8accd34c312834cfcbfe1b5c06bc";"1";"2017-04-05 11:08:40";"Start g"
"e0b49fca69b003e7607ffc33fea138e5562cb90c";"2";"2017-04-05 11:08:50";"Stop G"
"511dc194307bb6c8d6836bc9effc08bcbeb83548";"1";"2017-04-05 11:08:53";"STOP"
"ef707c7039363cdc241fd6151719202a255e8e4b";"3";"2017-04-05 11:08:55";"Start R"
"d3124b7ad391ab7e224fa3cce27703eb76e791a6";"3";"2017-04-05 11:09:04";"Stop Z"
"118fe1848fdb45e19440903ca9286f0fc8bb69f0";"3";"2017-04-05 11:09:06";"START M"
"ea59fc24c2fda41184bed5bb3ac1a9a8e9954de7";"1";"2017-04-05 11:09:09";"Start R"
"952ec518268f313e985995fcc63c23e6e58d1c74";"3";"2017-04-05 11:09:14";"Start M "
"6aef98396b829c3128cff5b9206d924f6a2edb7d";"1";"2017-04-05 11:09:26";"Start r"
"297d6cdb261db23ce1b97ccaaec561f7b748fc78";"2";"2017-04-05 11:09:40";"STOP"
"76d53f388264caf86dd4d2f836b7a5f13135ab4b";"2";"2017-04-05 11:09:40";"STOP"
"43e8b12dab29086a302b296b12461b36a8582d6d";"2";"2017-04-05 11:09:55";"Stop"
"f0d58f200192e6438d95ba2a076261f7f229976b";"1";"2017-04-05 11:09:58";"Start G"
"d84a417bc9e418314c9779987bebddee02dfe3ee";"1";"2017-04-05 11:09:59";"Stop"
"2bccdae699b7ed796c2100e749cdc7de735ec15b";"2";"2017-04-05 11:10:00";"stop"
"3ac3ed49ffde61121a79b24d7dbcef80973ed194";"1";"2017-04-05 11:10:08";"Stop"
"cc19c972a0af21e02efc85c983ded2bc68b0fcc5";"2";"2017-04-05 11:10:15";"Start M"
"8c679e3a16e55de90b4be718e5badde99aed9934";"3";"2017-04-05 11:10:24";"Start G"
"3d603d5123c0244462aad8c4086c89ef1d7e3260";"1";"2017-04-05 11:10:27";"start m"
"3c9178ee8c4581a03b860de21b2c8f5312df075b";"2";"2017-04-05 11:10:41";"Start g"
"2819b42e24a9335af4204ea82e039f418547eb62";"2";"2017-04-05 11:10:46";"Stop"
"6771438a914c7aef1518cc52022073532730cf4f";"2";"2017-04-05 11:10:52";"Start G"
"d9f7e93e3fad12c4c632b5a11bbe16dd96513ebf";"2";"2017-04-05 11:10:55";"Start R "
"93b9c6194c590f87b9bde02905fcab4d4029e988";"2";"2017-04-05 11:11:00";"Start G"
"febb85a0bc4849d1e0f290a80d37928c135567ea";"1";"2017-04-05 11:11:04";"Stop"
"117605712f31be23bd549305081a9b4a5e96834a";"3";"2017-04-05 11:11:10";"START R"
"8b84c8a4d3b988e4f378dd51559db9c0e4318219";"3";"2017-04-05 11:11:12";"Stop"
"f7b2a66f94be86052f74321c82126de85520cdac";"3";"2017-04-05 11:11:18";"STOP"
"cdcf147c11016b9d320888181433cd2fa4fae309";"2";"2017-04-05 11:11:36";"Start g"
"845c93177ad1aa4d9f8dc25606a89569fd808219";"3";"2017-04-05 11:11:36";"Stop"
"d4d99cc7b84f2bde5fb74cae9d90f37be12192db";"3";"2017-04-05 11:11:43";"start g"
"36fae2b3819ad42b16cdcd911bcd2745d4d35418";"1";"2017-04-05 11:11:47";"Start r"
"f1c2bf045be79a0c302caba2d38eb63b5df35fd2";"3";"2017-04-05 11:11:55";"STOP"
"5ab3ace99ab0c9fe24cd4ef3e73e78dda623215e";"2";"2017-04-05 11:12:16";"start r"
"a9c41e6fae7ba0ef53449dee57160d7ee9baf855";"2";"2017-04-05 11:12:16";"Start G"
"7aa359e1edaf97da9acd911061e9aee790f8d37e";"2";"2017-04-05 11:12:26";"Start m "
"260b2eb9c33d6ee8bff1c55588e4e016711030f3";"1";"2017-04-05 11:12:36";"START G "
"8cf253c99066fb6b30be8cb63730699f2f3e281f";"1";"2017-04-05 11:12:41";"Start g"
"8eeb4be6553343d4cbaaf313832e0d60645a68ee";"3";"2017-04-05 11:12:44";"STOP"
"936c1eb2877419b4448532c2f8706623ecec9591";"2";"2017-04-05 11:12:46";"Start Z"
"cb4223c55ff0ef61661c0a0b9e8e2192f04fafae";"3";"2017-04-05 11:12:49";"Star "
"67691066eb39fc31aba10039976996506bc3127d";"1";"2017-04-05 11:12:50";"Start Z"
"569241073a72bdf471481c4e25832fe01a39bf04";"2";"2017-04-05 11:12:50";"Stop"
"59bddb05f9d836a4e50ceac42c51fd1aa0a29ddd";"3";"2017-04-05 11:12:54";"Start G "
"7fe18024b6ea4fb86824d51fce76fb3870c609b0";"1";"2017-04-05 11:13:00";"Start g"
"af4d4f637b73d1541c4ed5c820d57db7574236fe";"1";"2017-04-05 11:13:01";"Start M"
"5857ebb79dfa88bf966c450099e825fad83865b1";"1";"2017-04-05 11:13:06";"Stop"
"f0538a9767b47a8ad31ac3c4aee25c93d03d58df";"1";"2017-04-05 11:13:08";"Start g"
"63b69a47e71ed700afabd4728387a587f7917aad";"3";"2017-04-05 11:13:09";"Stop"
"37923231e8869c9c9707f2c3481e16570fed742b";"3";"2017-04-05 11:13:13";"Stop"
"e4a7ae8f226b35c988e6705faae5f282d160525f";"2";"2017-04-05 11:13:25";"Stop"
"1e6546329c5ed4b1a170a06981ea65662680ca09";"1";"2017-04-05 11:13:26";"Start G"
"3d335fffa2be953a2580a134ac7aa865514085c0";"1";"2017-04-05 11:13:30";"Start g"
"fff5b6f63dc91ec45828ec10cf322b2abb9108a3";"1";"2017-04-05 11:13:30";"Stop"
"21e42591c83d672f223c5be1584085b44b2c4c72";"1";"2017-04-05 11:13:30";"Stop"
"ca71a8fd308e3a1a536066911625a16f1e6c76ba";"2";"2017-04-05 11:13:31";"Start Z"
"7b56a040c00f4f36127fc6c03bd40aa375b156bc";"2";"2017-04-05 11:13:36";"Start g "
"55ba79236a02afa2862a02a2d3f50bae71f85e2c";"2";"2017-04-05 11:13:36";"stop"
"5a7068a15f906dac3d6595101b706eaf14d4de02";"1";"2017-04-05 11:13:38";"STOP"
"4f79a9aaf691b14b3c3b034d08eeda7ac16fc572";"1";"2017-04-05 11:13:39";"Start m"
"d74d51fae201f2ef423dcb6ec219728541835629";"1";"2017-04-05 11:13:48";"Start R"
"f904f7d750201028798ab1a6c6ba2dc28641cb65";"3";"2017-04-05 11:13:48";"Start m"
"76d58c95544f0c701d4a70f091bc49af409076ed";"3";"2017-04-05 11:13:51";"Stop"
"4fea2ed4565036a486ae13939ad571b7ccf47612";"1";"2017-04-05 11:13:52";"Start g"
"86720905b95c5ab5dcf41c5ea7bb955f19196834";"1";"2017-04-05 11:13:53";"Stop"
"44200b0d5fe5b90df4971380bb3f530be76af113";"1";"2017-04-05 11:13:53";"Stop "
"d344cd88b7207435779f7f9a0f4d9f67d9837c2b";"2";"2017-04-05 11:13:56";"Stop"
"f139d74e0f052522589d5ee8b028603a15f710e2";"1";"2017-04-05 11:13:57";"Start g "
"e56970ed741737bdaf7acff64212d80903a513d1";"1";"2017-04-05 11:13:58";"START G"
"0bd0ee8a870c781ca82d732ec5d4b8120eb755c8";"2";"2017-04-05 11:14:00";"Start r"
"08cd5caf93f2d3230b3f9133bcbf4ed32d13d65d";"1";"2017-04-05 11:14:17";"Stop"
"69c281160ef01a6683077bc850e68f8170bd87a3";"3";"2017-04-05 11:14:17";"Start g"
"88a9399e1a90fe0aab5d9ab2d9b2e04f2c49dfc2";"1";"2017-04-05 11:14:18";"Stop"
"126041648d3015852d23bedf6380d50c77779989";"2";"2017-04-05 11:14:31";"Start Z"
"5cb6faa86a6ebdee639f27c6179a9da08ee2e40f";"1";"2017-04-05 11:14:36";"Start m"
"25b15c591489455dc6f7d1371008efcfb3ce503b";"3";"2017-04-05 11:14:51";"Start R"
"8377ce271362e50f624930fa234617e3c4b8abbf";"3";"2017-04-05 11:14:52";"Start m"
"717f0ebe04d7bd5c42ce911bb35c75e386a6504c";"2";"2017-04-05 11:14:55";"start g"
"f12faf4e24bd23fd9155c6efbfa3644c1c397ae0";"2";"2017-04-05 11:14:56";"Stop"
"69f74b1a5792c884653f6f95d6e6536061a97049";"2";"2017-04-05 11:14:56";"Stop"
"6a7968bffa569a89feb47b97ebd6e95712f25d1e";"1";"2017-04-05 11:15:09";"Start R"
"117605712f31be23bd549305081a9b4a5e96834a";"3";"2017-04-05 11:15:10";"STOP"
"88c00f4b89be99a6a0bda6a3466c034d82029659";"2";"2017-04-05 11:15:12";"START G"
"3a4d0b387523a0727b7e3d2b7d5e3066a81ad624";"1";"2017-04-05 11:15:19";"Stop"
"bbda11031db1433cf43c64ab7253112655170b01";"2";"2017-04-05 11:15:21";"Start g"
"34730b4929bb407384b5db3f5d6fc8480fb35216";"1";"2017-04-05 11:15:29";"Start G"
"40fd566983563028d6be91bb5992491a855a1e2b";"2";"2017-04-05 11:15:36";"START Z"
"fee0642e7ea9c6ddfb6e055b9e34d3468dcc1bee";"3";"2017-04-05 11:15:38";"Stop"
"5741425b6459a43eda0e0f6fb0f654a6d2754e2e";"3";"2017-04-05 11:15:43";"START Z"
"1a963f90e40a6dd4f609ef0b9da55df592e9bb47";"3";"2017-04-05 11:15:45";"Start g"
"a0ff0b3b4de02a1a65acc374f2da823511d51f52";"1";"2017-04-05 11:15:49";"Start M "
"93bb5ec05f0bee2dac8d6db6b1b553e53aa936d4";"1";"2017-04-05 11:15:58";"START R"
"3e04ea161eafaba36c2b1ed983e5f84ea62c2461";"1";"2017-04-05 11:16:05";"Start Z"
"66585624d01ff2816ccdd2b6d533892567d2b99d";"1";"2017-04-05 11:16:07";"Start m"
"cfdbebcb33897dba1cc845ad3fdaef5be2ce58b1";"3";"2017-04-05 11:16:10";"Stop"
"258363d3eeed57af3d2d38c25baeae78d4160c8d";"1";"2017-04-05 11:16:11";"Start Z"
"f8694b7b354ecaae7f57fc899d60a2953c63abf1";"2";"2017-04-05 11:16:21";"Start G"
"21e42591c83d672f223c5be1584085b44b2c4c72";"1";"2017-04-05 11:16:38";"Start r"
"87ff8e0a15b94283ddbbf76d5fac3abce545f085";"3";"2017-04-05 11:16:53";"Stop"
"895bdcdee2f3b726964dd71c57279eb5fda31837";"1";"2017-04-05 11:17:00";"Start G "
"332e7554371e50b023314d6a352698d0b0fa6fed";"3";"2017-04-05 11:17:02";"Stop"
"58b1eb75d11d6263c8d4c921eb881cad99db8002";"3";"2017-04-05 11:17:08";"Stop"
"09225fbc0b24c8954e73952729c737c58cdcb8a3";"1";"2017-04-05 11:17:09";"Start r"
"40a66275c1edd4dc720b4a3b37d65c92859ab025";"1";"2017-04-05 11:17:11";"Start G"
"1cfa9fa0a290c55ca0e5a711c0d86c8d95191d06";"1";"2017-04-05 11:17:12";"Stop"
"4e67e885e7f316743326c3d13a0f795a43bb86e8";"1";"2017-04-05 11:17:15";"Start g"
"31134a1f2943246b06ecf3f5ccc998d4413df8e6";"1";"2017-04-05 11:17:16";"STOP"
"b413bd5f17179a48d5b53b990b8bba2a5266220d";"2";"2017-04-05 11:17:21";"STOP"
"73c7b2796d4e387f0d3de0d4ce007d529e228594";"2";"2017-04-05 11:17:31";"Start M "
"6b5febf72f8cdcc644d49b19db6ce6d7991331b4";"3";"2017-04-05 11:17:38";"STOP"
"9f8741bb4157c4b396c490d7d1f9304212dbcf6c";"1";"2017-04-05 11:17:50";"Stop"
"ae32efff9c1cd3f3b3f493d8c0e23e6ff236f356";"2";"2017-04-05 11:18:01";"Stop R"
"64474a0aa6c8dbc238721d3576f11330e5a3edbd";"2";"2017-04-05 11:18:12";"START G "
"5f685268155d6b79be9a976cbf71382e02c650d7";"1";"2017-04-05 11:18:16";"Start Z"
"c838aa36d32c478299c6f25308e395e7911a0183";"3";"2017-04-05 11:18:18";"Start Z"
"1138423dacc11d2ed2db4f05af15fa5443e54841";"1";"2017-04-05 11:18:22";"Start m"
"bad5ef2b8b860e243f11a93020678deb6fe8b50b";"3";"2017-04-05 11:18:28";"START Z"
"a9c634931e05a437606473e801ef2e1f1371beba";"3";"2017-04-05 11:18:42";"Start R "
"29179412fa835f148248ff1e325beef637bc5e14";"1";"2017-04-05 11:18:45";"Start R "
"680160c0650e8ae7dd4454a9029d2159461827a1";"3";"2017-04-05 11:18:56";"Stop"
"5f685268155d6b79be9a976cbf71382e02c650d7";"1";"2017-04-05 11:19:01";"Stop"
"d491b418f89515cfdff83752fcc70f8ed6e89873";"1";"2017-04-05 11:19:01";"Start g"
"2d252b97ff8497842907b59b7b1f0f437a5299fc";"1";"2017-04-05 11:19:02";"STOP"
"41cb250113ac77fd2a6c471bfab6c312349fc589";"1";"2017-04-05 11:19:08";"Stop"
"ab0793d0108f79a0bbf1cba4cc1dcbbcc61cdc99";"3";"2017-04-05 11:19:12";"Stop"
"225a5aa72a7fffeaa98d0ff11f665d2bc6a89ad3";"1";"2017-04-05 11:19:26";"START G"
"1cb087ed8fb0b830571f9060386e602f113a327c";"2";"2017-04-05 11:19:31";"STOP"
"92d5c9f93c34d32fe73043e4ca2c67ddc1d96d02";"3";"2017-04-05 11:19:31";"Start g"
"b3c658bd2ed24115bf515ebc9a4375629bc9deaa";"3";"2017-04-05 11:19:33";"Stop"
